assignment_score,midterm_score,final_score,attendance_percent,early_performance,improvement_score,consistency_score,exam_avg,overall_avg,weighted_total,attendance_risk,weak_subject_count,performance_gap,low_assignment,low_midterm,low_final,pass_fail
0.5334346504559269,0.4931362196409715,0.5296052631578948,1.0,0.5132854350484491,0.036469043516923316,0.9777565782448484,0.5113707413994332,0.5187253777515978,0.5198133662922274,0,1,0.04029843081495538,0,1,0,1
0.735562310030395,0.512143611404435,0.9331140350877192,0.1740740740740741,0.623852960717415,0.4209704236832842,0.789382377840423,0.7226288232460771,0.7269399855075164,0.7475573904655367,1,0,0.4209704236832842,0,0,0,1
0.2507598784194528,0.7930306230200633,0.5635964912280702,1.0,0.5218952507197581,-0.22943413179199312,0.7277977689307651,0.6783135571240668,0.5357956642225288,0.538575746923083,0,1,0.5422707446006105,1,0,0,1
0.3510638297872339,0.4128827877507919,0.5350877192982456,0.845679012345679,0.3819733087690129,0.12220493154745371,0.9063513474300715,0.47398525352451876,0.43301144561209054,0.44321907298070595,0,2,0.18402388951101173,1,1,0,1
0.2993920972644376,0.1953537486800422,0.168859649122807,1.0,0.2473729229722399,-0.026494099557235223,0.9310016482016124,0.1821066989014246,0.22120183168909557,0.21596761343246673,0,3,0.13053244814163062,1,1,1,0
0.3966565349544072,0.8331573389651531,0.406798245614035,0.4518518518518519,0.6149069369597802,-0.4263590933511181,0.7508621925251279,0.619977792289594,0.5455373731778651,0.5316634604214822,0,2,0.43650080401074587,1,0,1,1
0.2173252279635257,0.9809926082365364,0.5317982456140351,0.548148148148148,0.5991589181000311,-0.44919436262250134,0.6161908629854556,0.7563954269252857,0.5767053606046991,0.5722146491056327,0,1,0.7636673802730107,1,0,0,1
0.5835866261398175,0.5131995776135163,0.4484649122807017,0.788888888888889,0.5483931018766669,-0.06473466533281463,0.9324194418339364,0.48083224494710897,0.5150837053446785,0.5084218260382808,0,1,0.1351217138591158,0,0,1,1
0.4270516717325227,0.2703273495248152,0.856359649122807,0.7493827160493827,0.34868951062866893,0.5860322995979919,0.6966021015249357,0.5633434993238111,0.5179128901267149,0.5517575660263241,0,2,0.5860322995979919,1,1,0,1
0.2006079027355621,0.5279831045406547,0.5504385964912281,0.8234567901234568,0.36429550363810836,0.022455491950573392,0.8041853401090554,0.5392108505159414,0.426343201255815,0.4387527407793563,0,1,0.349830693755666,1,0,0,1
0.282674772036474,0.5322069693769799,0.8377192982456141,1.0,0.40744087070672697,0.3055123288686342,0.7220076359936463,0.6849631338112969,0.5508670132196893,0.5795522417222818,0,1,0.5550445262091401,1,0,0,1
0.525835866261398,0.5480464625131996,0.5953947368421053,0.3172839506172839,0.5369411643872988,0.04734827432890576,0.9644715931864621,0.5717205996776524,0.556425688538901,0.5603225933692213,0,0,0.06955887058070731,0,0,0,1
0.6215805471124618,0.4012671594508975,0.5910087719298246,0.9938271604938272,0.5114238532816797,0.18974161247892707,0.88064443754979,0.49613796569036106,0.537952159497728,0.5432578207409376,0,1,0.22031338766156427,0,1,0,1
0.8328267477203646,0.6694825765575502,0.5657894736842105,0.7555555555555555,0.7511546621389573,-0.10369310287333966,0.8653755324609552,0.6176360251208803,0.689366265987375,0.6770085867570587,0,0,0.26703727403615407,0,0,0,1
1.0,0.6610348468848997,0.5844298245614035,0.7024691358024691,0.8305174234424498,-0.0766050223234962,0.7788423355817572,0.6227323357231516,0.7484882238154343,0.7320823838900313,0,0,0.41557017543859653,0,0,0,1
0.5440729483282674,0.3410770855332629,0.9221491228070176,0.3901234567901234,0.4425750169307651,0.5810720372737547,0.7051006876571129,0.6316131041701403,0.6024330522228493,0.6344046592812662,0,1,0.5810720372737547,0,1,0,1
0.2872340425531914,0.6884899683210137,0.1249999999999999,0.8777777777777778,0.48786200543710256,-0.5634899683210138,0.709928989462534,0.4067449841605068,0.366908003624735,0.3427172032622615,0,2,0.5634899683210138,1,0,1,0
0.0790273556231001,0.9028511087645196,0.1885964912280701,0.1567901234567901,0.49093923219380986,-0.7142546175364495,0.5526279269650793,0.5457237999962948,0.39015831853856325,0.3700021358075139,1,2,0.8238237531414194,1,0,1,0
0.5167173252279635,0.6050686378035902,0.475877192982456,0.9135802469135804,0.5608929815157768,-0.1291914448211342,0.9339642770279616,0.5404729153930231,0.5325543853380031,0.5268866661024485,0,1,0.1291914448211342,0,0,1,1
0.3191489361702128,0.5237592397043294,0.5866228070175439,0.3851851851851852,0.42145408793727107,0.06286356731321452,0.8601432423312331,0.5551910233609366,0.4765103276306954,0.4875215755693802,0,1,0.2674738708473311,1,0,0,1
0.3920972644376899,0.5554382259767687,0.7192982456140351,0.7666666666666666,0.4737677452072293,0.16386001963726637,0.836399440794151,0.6373682357954019,0.5556112453428312,0.5719799453699517,0,1,0.3272009811763452,1,0,0,1
0.3571428571428571,0.6747624076029567,0.6765350877192983,0.7234567901234568,0.5159526323729069,0.001772680116341574,0.8161084023208849,0.6756487476611275,0.5694801174883707,0.5801856145114634,0,1,0.31939223057644117,1,0,0,1
0.4422492401215804,0.3030623020063358,0.5076754385964912,1.0,0.3726557710639581,0.2046131365901554,0.8955010950184669,0.40536887030141355,0.4176623269081358,0.4266636380769714,0,2,0.2046131365901554,1,1,0,1
0.6626139817629177,0.6040126715945089,0.7839912280701754,0.7086419753086419,0.6333133266787133,0.17997855647566652,0.908204184676305,0.6940019498323422,0.6835392938092006,0.6935844872352982,0,0,0.17997855647566652,0,0,0,1
0.4969604863221883,0.515311510031679,0.7861842105263158,0.5814814814814815,0.5061359981769337,0.27087270049463685,0.838053947981152,0.6507478602789973,0.5994854022933943,0.6181552831166865,0,1,0.2892237242041275,1,0,0,1
0.439209726443769,0.8701161562829989,0.6195175438596491,0.6283950617283951,0.654662941363384,-0.2505986124233498,0.7835933901014968,0.7448168500713239,0.642947808862139,0.6406047823618899,0,1,0.4309064298392299,1,0,0,1
0.2796352583586625,0.5501583949313621,0.7730263157894737,1.0,0.41489682664501226,0.22286792085811158,0.7529211957284873,0.6615923553604179,0.5342733230264994,0.5581486223027969,0,1,0.4933910574308112,1,0,0,1
0.1626139817629178,0.8416050686378036,0.6370614035087719,0.8851851851851853,0.5021095252003607,-0.20454366512903166,0.6516784620016431,0.7393332360732878,0.5470934846364978,0.5560902765237252,0,1,0.6789910868748859,1,0,0,1
0.3799392097264437,0.4023231256599788,0.4725877192982455,0.6580246913580245,0.3911311676932112,0.0702645936382667,0.951657646006932,0.4374554224791122,0.418283351561556,0.423713788335225,0,3,0.09264850957180182,1,1,1,1
0.458966565349544,0.6705385427666314,0.7214912280701754,0.6950617283950618,0.5647525540580877,0.05095268530354402,0.8607890831002589,0.6960148854184034,0.6169987787287835,0.6274480236629227,0,1,0.2625246627206314,1,0,0,1
0.790273556231003,0.628299894403379,0.6052631578947368,0.3666666666666666,0.7092867253171911,-0.02303673650864213,0.8991742378759592,0.6167815261490579,0.6746122028430396,0.6676772983482093,0,0,0.1850103983362662,0,0,0,1
0.4924012158054709,0.440337909186906,0.5833333333333334,0.8493827160493828,0.46636956249618844,0.14299542414642735,0.9276272044423501,0.5118356212601197,0.50535748610857,0.5131550708310465,0,2,0.14299542414642735,1,1,0,1
0.64741641337386,0.6061246040126715,0.8739035087719298,0.3185185185185185,0.6267705086932658,0.26777890475925825,0.8558317188512888,0.7400140563923007,0.7091481753861538,0.7256237087247315,0,0,0.26777890475925825,0,0,0,1
0.3768996960486321,0.7697993664202746,0.0997807017543859,0.9382716049382716,0.5733495312344533,-0.6700186646658887,0.6633275333063651,0.43479003408733025,0.4154932547410975,0.38392199944242633,0,2,0.6700186646658887,1,0,1,0
0.2522796352583585,0.525871172122492,0.3037280701754385,0.7851851851851852,0.38907540369042526,-0.2221431019470535,0.8546000755148324,0.4147996211489653,0.36062629251876305,0.35493647028443054,0,2,0.2735915368641335,1,0,1,0
0.2917933130699087,0.3093980992608237,0.3486842105263157,1.0,0.3005957061653662,0.03928611126549203,0.970874120189003,0.32904115489356967,0.316625207619016,0.319831107909746,0,3,0.05689089745640702,1,1,1,0
0.3358662613981762,0.5744456177402323,0.5120614035087719,0.4814814814814814,0.45515593956920425,-0.062384214231460344,0.8762686865548044,0.5432535106245021,0.47412442754906015,0.47791812514503135,0,1,0.23857935634205607,1,0,0,1
0.8556231003039514,0.4350580781414995,0.5328947368421052,0.7271604938271605,0.6453405892227254,0.0978366587006057,0.7799240486275386,0.4839764074918024,0.6078586384291853,0.6003622482704773,0,1,0.4205650221624519,0,1,0,1
0.3176291793313069,0.5237592397043294,0.2861842105263157,1.0,0.4206942095178181,-0.23757502917801365,0.8709520229130093,0.40497172511532253,0.3758575431873173,0.3668902099212172,0,2,0.23757502917801365,1,0,1,0
0.6215805471124618,0.5649419218585005,0.3892543859649122,1.0,0.5932612344854811,-0.17568753589358826,0.8788599369238396,0.4770981539117063,0.5252589516452915,0.5116584950772536,0,1,0.23232616114754961,0,0,1,1
0.3039513677811549,0.307286166842661,0.413377192982456,0.5814814814814815,0.30561876731190796,0.10609102613979499,0.9377633040546536,0.36033167991255854,0.3415382425354239,0.34872213758012716,0,3,0.10942582520130112,1,1,1,0
0.6382978723404256,0.3220696937697993,1.0,0.808641975308642,0.48018378305511245,0.6779303062302007,0.660780751779194,0.6610348468848997,0.653455855370075,0.6881102698330674,0,1,0.6779303062302007,0,1,0,1
0.5379939209726443,0.6536430834213305,0.9385964912280704,0.7530864197530864,0.5958185021969874,0.28495340780673994,0.7938222479303314,0.7961197873247005,0.7100778318740151,0.7329296978094206,0,0,0.4006025702554261,0,0,0,1
0.439209726443769,0.4952481520591341,0.5021929824561404,0.8222222222222222,0.46722893925145154,0.00694483039700633,0.965466377850439,0.49872056725763725,0.4788836203196811,0.4812145565333271,0,2,0.06298325601237142,1,1,0,1
0.4604863221884497,0.1710665258711721,0.5120614035087719,0.5802469135802468,0.3157764240298109,0.34099487763759984,0.8161969740507455,0.341563964689972,0.38120475052279784,0.39429041582139535,0,2,0.34099487763759984,1,1,0,0
0.3480243161094224,0.7022175290390706,0.3563596491228069,0.7308641975308643,0.5251209225742466,-0.34585787991626377,0.7978696860265455,0.5292885890809388,0.46886716475710005,0.45761641319367063,0,2,0.3541932129296482,1,0,1,1
0.5501519756838906,0.6209081309398098,0.2072368421052631,0.3580246913580246,0.5855300533118502,-0.4136712888345467,0.7787455621726114,0.4140724865225365,0.4594323162429878,0.43421276882921533,0,1,0.4136712888345467,0,0,1,1
0.384498480243161,0.4646251319957761,0.5603070175438596,0.7864197530864199,0.4245618061194686,0.09568188554808349,0.911981114402521,0.5124660747698179,0.4698102099275989,0.47885989068922497,0,2,0.17580853730069856,1,1,0,1
0.2446808510638296,0.368532206969377,0.3859649122807017,0.8641975308641976,0.3066065290166033,0.01743270531132468,0.922967275862736,0.37724855962503934,0.33305932343796946,0.33834988232224267,0,3,0.14128406121687206,1,1,1,0
0.235562310030395,0.7096092925026398,0.5668859649122807,0.6975308641975309,0.4725858012665174,-0.1427233275903591,0.7568039699769626,0.6382476287074603,0.5040191891484386,0.5103058667248227,0,1,0.47404698247224486,1,0,0,1
0.4999999999999998,0.6325237592397043,0.2675438596491228,0.354320987654321,0.566261879619852,-0.36497989959058147,0.8152439757161711,0.4500338094444135,0.4666892062962756,0.44677467163156037,0,2,0.36497989959058147,1,0,1,1
0.7553191489361701,0.9545934530095036,0.4331140350877192,0.9975308641975308,0.8549563009728369,-0.5214794179217844,0.7368564501487045,0.6938537440486114,0.7143422123444644,0.6862193946187897,0,1,0.5214794179217844,0,0,1,1
0.4969604863221883,0.6441393875395987,0.6129385964912281,0.8432098765432099,0.5705499369308935,-0.03120079104837059,0.9224478236239302,0.6285389920154134,0.5846794901176717,0.5875054007550273,0,1,0.14717890121741034,1,0,0,1
0.4468085106382978,0.6388595564941921,0.6557017543859649,0.574074074074074,0.5428340335662449,0.01684219789177277,0.8839514102285952,0.6472806554400785,0.5804566071728182,0.5879811218941329,0,1,0.2088932437476671,1,0,0,1
0.5197568389057752,0.5512143611404434,0.6655701754385965,0.6839506172839507,0.5354856000231093,0.11435581429815311,0.9232663078348542,0.60839226828952,0.5788471251616051,0.5875194301893043,0,0,0.14581333653282136,0,0,0,1
0.7066869300911853,0.7074973600844773,0.3223684210526316,0.382716049382716,0.7070921450878314,-0.3851289390318457,0.777879284747315,0.5149328905685544,0.5788509037427648,0.5532026554737515,0,1,0.3851289390318457,0,0,1,1
0.5075987841945286,0.6768743400211193,0.7521929824561404,0.4999999999999999,0.592236562107824,0.07531864243502107,0.8747313330464634,0.7145336612386299,0.6455553688905962,0.6562191302471505,0,0,0.24459419826161177,0,0,0,1
0.3936170212765957,0.7761351636747623,0.425438596491228,0.6197530864197531,0.5848760924756791,-0.3506965671835343,0.7877419714328808,0.6007868800829952,0.531730260480862,0.5211010940818985,0,2,0.3825181423981666,1,0,1,1
0.6702127659574466,0.4952481520591341,0.7083333333333334,1.0,0.5827304590082903,0.2130851812741993,0.8863696869578783,0.6017907426962337,0.6245980837833046,0.6329716087383075,0,1,0.2130851812741993,0,1,0,1
0.5455927051671732,0.5089757127771911,0.581140350877193,0.5950617283950617,0.5272842089721821,0.07216463810000184,0.9639163604955623,0.545058031827192,0.5452362562738524,0.5488266657341865,0,0,0.07216463810000184,0,0,0,1
0.7477203647416413,0.5015839493136219,0.3114035087719298,0.911111111111111,0.6246521570276315,-0.19018044054169214,0.7812443776845646,0.40649372904277586,0.5202359409423977,0.4993526977253509,0,1,0.4363168559697115,0,0,1,1
0.5015197568389058,0.7032734952481521,0.5208333333333333,0.6197530864197531,0.602396626043529,-0.18244016191481882,0.8886731554695679,0.6120534142907427,0.5752088618067971,0.5697713089594507,0,0,0.20175373840924626,0,0,0,1
0.2446808510638296,0.8152059134107709,0.6557017543859649,0.8148148148148149,0.5299433822373002,-0.15950415902480597,0.7056423359018443,0.7354538338983678,0.5718628396201885,0.580246731096766,0,1,0.5705250623469412,1,0,0,1
0.2188449848024315,0.5047518479408659,0.7039473684210527,0.7185185185185186,0.3617984163716487,0.19919552048018674,0.7561606019113195,0.6043496081809593,0.4758480670547834,0.4986579971914103,0,1,0.4851023836186211,1,0,0,1
0.768996960486322,0.5100316789862724,0.555921052631579,0.969135802469136,0.6395143197362972,0.04588937364530654,0.861815223858245,0.5329763658089257,0.6116498973680579,0.60607701289441,0,0,0.2589652815000496,0,0,0,1
0.7826747720364742,0.6272439281942978,0.8859649122807016,0.6209876543209876,0.7049593501153859,0.25872098408640387,0.8697667810581081,0.7566044202374997,0.7652945375038245,0.7773615749815123,0,0,0.25872098408640387,0,0,0,1
0.4346504559270515,0.5385427666314677,0.781798245614035,0.3641975308641975,0.48659661127925957,0.24325547898256727,0.8218247921459052,0.6601705061227514,0.584997156057518,0.6046772650131698,0,1,0.3471477896869835,1,0,0,1
0.3981762917933129,0.7286166842661034,0.5328947368421052,0.4123456790123456,0.5633964880297081,-0.19572194742399818,0.8338439523031744,0.6307557105541043,0.5532292376338405,0.5511957875546669,0,1,0.3304403924727905,1,0,0,1
0.7340425531914894,0.2206969376979936,0.731359649122807,0.6222222222222222,0.4773697454447415,0.5106627114248135,0.7043912146771288,0.4760282934104003,0.5620330466707634,0.5789657069159677,0,1,0.5133456154934958,0,1,0,1
0.2659574468085106,0.4466737064413938,0.9649122807017544,0.4444444444444443,0.35631557662495217,0.5182385742603606,0.637194394068981,0.7057929935715741,0.5591811446505529,0.5997542582556731,0,2,0.6989548338932439,1,1,0,1
0.3054711246200606,0.454065469904963,0.9703947368421052,0.854320987654321,0.3797682972625118,0.5163292669371422,0.6510015278359833,0.7122301033735341,0.5766437771223764,0.6160188730943492,0,2,0.6649236122220445,1,1,0,1
0.5851063829787233,0.2101372756071806,0.3410087719298245,0.6382716049382715,0.397621829292952,0.1308714963226439,0.8096876148046241,0.27557302376850257,0.3787508101719095,0.37497660634770097,0,2,0.3749691073715427,0,1,1,0
0.3966565349544072,0.4244984160506864,0.400219298245614,1.0,0.4105774755025468,-0.024279117805072414,0.9848488769027887,0.4123588571481502,0.4071247497502359,0.4064342045997737,0,3,0.027841881096279164,1,1,1,0
0.4665653495440729,0.4329461457233368,0.8760964912280702,0.3234567901234568,0.44975574763370485,0.4431503455047334,0.7532787552737897,0.6545213184757035,0.5918693288318266,0.6202920450714511,0,2,0.4431503455047334,1,1,0,1
0.4376899696048631,0.5459345300950369,0.3749999999999999,0.8037037037037036,0.49181224984995,-0.170934530095037,0.9135269495318719,0.4604672650475184,0.45287483323329997,0.44508734990996995,0,2,0.170934530095037,1,0,1,1
0.5303951367781155,0.7539598732840549,0.3223684210526316,0.474074074074074,0.6421775050310852,-0.4315914522314233,0.7841576626702836,0.5381641471683433,0.5355744770382673,0.5142538714397038,0,1,0.4315914522314233,0,0,1,1
0.7249240121580547,0.5385427666314677,0.4868421052631579,0.6308641975308642,0.6317333893947612,-0.05170066136830981,0.874770928920456,0.5126924359473128,0.5834362946842268,0.5737768757421199,0,1,0.23808190689489678,0,0,1,1
0.484802431610942,0.4139387539598733,0.6666666666666666,0.7876543209876543,0.44937059278540764,0.25272791270679335,0.8696366240952039,0.5403027103132699,0.521802617412494,0.5362890223379113,0,2,0.25272791270679335,1,1,0,1
0.5851063829787233,0.5681098204857444,0.5635964912280702,0.1790123456790123,0.5766081017322339,-0.004513329257674226,0.9886573906537434,0.5658531558569073,0.572270898230846,0.5714034575305684,1,0,0.0215098917506531,0,0,0,1
0.0942249240121579,0.7434002111932418,0.4550438596491227,0.8111111111111111,0.41881256760269986,-0.28835635154411915,0.6747390167684134,0.5992220354211822,0.4308896649515075,0.433305084421269,0,2,0.649175287181084,1,0,1,1
0.458966565349544,0.423442449841605,0.4506578947368421,1.0,0.4412045075955745,0.027215444895237084,0.9814183009800079,0.43705017228922355,0.4443556366426637,0.44498586245208155,0,3,0.03552411550793899,1,1,1,1
0.3145896656534953,0.4329461457233368,0.4429824561403508,0.6407407407407408,0.373767905688416,0.010036310417014027,0.9285930762573742,0.4379643009318438,0.3968394225057276,0.40145372586919,0,3,0.12839279048685553,1,1,1,1
0.2462006079027354,0.6663146779303063,0.4100877192982455,0.817283950617284,0.4562576429165208,-0.2562269586320608,0.7882583840909985,0.5382011986142758,0.44086766837709573,0.4377896734692107,0,2,0.4201140700275709,1,0,1,1
0.3085106382978723,0.542766631467793,1.0,1.0,0.42563863488283266,0.457233368532207,0.6483145911038884,0.7713833157338965,0.6170924232552218,0.6553831809296996,0,1,0.6914893617021277,1,0,0,1
0.4072948328267476,0.6800422386483632,0.6425438596491229,0.7123456790123457,0.5436685357375555,-0.037498378999240356,0.8521603456269449,0.661293049148743,0.5766269770414113,0.5832186653021824,0,1,0.2727474058216156,1,0,0,1
0.6352583586626139,0.5755015839493135,0.7587719298245614,0.6098765432098765,0.6053799713059638,0.18327034587524793,0.9065347711155403,0.6671367568869375,0.6565106241454963,0.6667367547134029,0,0,0.18327034587524793,0,0,0,1
0.2264437689969604,0.6884899683210137,0.4868421052631579,0.191358024691358,0.45746686865898706,-0.20164786305785581,0.7683552128380589,0.5876660367920858,0.4672586141937107,0.46921696330065543,1,2,0.46204619932405333,1,0,1,1
0.4741641337386019,0.4139387539598733,0.5471491228070176,0.911111111111111,0.44405144384923756,0.13321036884714427,0.9332930446315115,0.48054393838344545,0.47841733683516424,0.4852905154323496,0,2,0.13321036884714427,1,1,0,1
0.3799392097264437,0.5755015839493135,0.4429824561403508,0.7246913580246914,0.4777203968378786,-0.1325191278089627,0.9001831574287698,0.5092420200448322,0.466141083272036,0.4638252205588675,0,2,0.19556237422286982,1,0,1,1
0.4088145896656534,0.5438225976768742,0.0603070175438596,0.5024691358024691,0.47631859367126383,-0.48351558013301466,0.7505098511347756,0.3020648076103669,0.3376480682954624,0.3099139632203021,0,2,0.48351558013301466,1,0,1,0
0.6504559270516717,0.3854276663146779,0.3114035087719298,0.7839506172839505,0.5179417966831747,-0.0740241575427481,0.8217323654209162,0.3484155875433038,0.4490957007127598,0.43532648151867676,0,2,0.33905241827974186,0,1,1,1
0.566869300911854,0.3294614572333685,0.225877192982456,0.6086419753086418,0.4481653790726112,-0.1035842642509125,0.8251820939231314,0.27766932510791226,0.37406931704255947,0.3592501046365491,0,2,0.34099210792939794,0,1,1,0
0.7112462006079026,0.6863780359028511,0.1392543859649122,0.6222222222222222,0.6988121182553768,-0.5471236499379388,0.6766999974338099,0.41281621093388166,0.5122928741585553,0.4749890253391909,0,1,0.5719918146429903,0,0,1,1
0.439209726443769,0.5216473072861668,0.3475877192982455,0.902469135802469,0.4804285168649679,-0.17405958798792132,0.9129298299271921,0.43461751329220616,0.43614825100939375,0.4272921978382789,0,2,0.17405958798792132,1,0,1,1
0.3404255319148935,0.4160506863780359,0.844298245614035,0.4222222222222222,0.3782381091464647,0.4282475592359991,0.7282762286224906,0.6301744659960354,0.5335914879689881,0.5646621637334929,0,2,0.5038727136991414,1,1,0,1
0.4270516717325227,0.5628299894403379,0.5745614035087719,1.0,0.4949408305864303,0.011731414068434032,0.9180116892434147,0.5686956964745549,0.5214810215605442,0.5267890597553669,0,1,0.14750973177624926,1,0,0,1
0.5121580547112463,0.7560718057022175,0.8377192982456141,0.4074074074074074,0.6341149302067319,0.08164749254339654,0.830613679097773,0.7968955519739158,0.7019830528863592,0.7155566774222848,0,0,0.3255612435343678,0,0,0,1
0.4999999999999998,0.2164730728616684,0.6644736842105263,0.5888888888888888,0.3582365364308341,0.44800061134885794,0.7733785612601053,0.44047337853609736,0.4603155856907315,0.480731395542711,0,2,0.44800061134885794,1,1,0,1
0.2705167173252278,0.3410770855332629,0.737938596491228,1.0,0.3057969014292453,0.39686151095796507,0.7480208217713986,0.5395078410122454,0.44984413311657284,0.4786535794540384,0,2,0.46742187916600014,1,1,0,1
0.484802431610942,0.4318901795142555,0.4057017543859648,1.0,0.45834630556259875,-0.026188425128290727,0.9597043071571881,0.4187959669501101,0.4407981218370541,0.4372884850919452,0,3,0.07910067722497721,1,1,1,1
0.5091185410334347,0.808870116156283,0.6864035087719299,0.7777777777777779,0.6589943285948588,-0.12246660738435311,0.8492910993012792,0.7476368124641064,0.6681307219872159,0.6699580006656873,0,0,0.29975157512284833,0,0,0,1
0.9270516717325228,0.6219640971488912,0.7269736842105262,0.5209876543209877,0.774507884440707,0.10500958706163499,0.8450071815475363,0.6744688906797087,0.7586631510306466,0.7554942043486347,0,0,0.30508757458363156,0,0,0,1
0.810030395136778,0.6990496304118268,0.469298245614035,0.6222222222222222,0.7545400127743024,-0.22975138479779178,0.8262181316161805,0.5841739380129309,0.6594594237208798,0.6404433059101955,0,1,0.340732149522743,0,0,1,1
0.3130699088145895,0.3970432946145723,0.694078947368421,0.771604938271605,0.35505660171458087,0.29703565275384874,0.7998127559885775,0.5455611209914967,0.4680640502658609,0.49066553997611695,0,2,0.3810090385538315,1,1,0,1
0.4164133738601823,0.4002111932418163,0.6951754385964912,0.7629629629629628,0.4083122835509993,0.2949642453546749,0.8341814719688553,0.5476933159191537,0.5039333352328299,0.5230575455691961,0,2,0.2949642453546749,1,1,0,1
0.2006079027355621,0.648363252375924,0.4747807017543859,0.7308641975308643,0.424485577555743,-0.17358255062153805,0.7742470086083546,0.5615719770651549,0.44125061895529066,0.44460362723520014,0,2,0.4477553496403619,1,0,1,1
0.3601823708206686,0.587117212249208,0.3618421052631578,0.7456790123456791,0.4736497915349383,-0.2252751069860502,0.8694555945280226,0.4744796587561829,0.43638056277767817,0.4289267170262261,0,2,0.22693484142853937,1,0,1,1
0.525835866261398,0.6642027455121436,0.3497807017543859,0.7,0.5950193058867708,-0.31442204375775773,0.8424129680546932,0.5069917236332648,0.5132731045093092,0.49692386423381685,0,1,0.31442204375775773,0,0,1,1
0.688449848024316,0.5480464625131996,0.6008771929824561,0.3975308641975308,0.6182481552687578,0.05283073046925657,0.9290855366703672,0.5744618277478278,0.6124578345066573,0.6112997703542371,0,0,0.14040338551111642,0,0,0,1
0.3358662613981762,0.6219640971488912,0.6480263157894738,0.625925925925926,0.4789151792735337,0.026062218640582557,0.8268068946622054,0.6349952064691825,0.5352855581121804,0.5465596338799097,0,1,0.31216005439129757,1,0,0,1
0.3495440729483282,0.6029567053854276,0.4265350877192982,0.9790123456790124,0.4762503891668779,-0.17642161766612935,0.8700832537006243,0.5147458965523629,0.45967862201768467,0.45636426858784607,0,2,0.2534126324370994,1,0,1,1
0.0759878419452887,0.7011615628299894,0.5888157894736842,0.4148148148148148,0.3885747023876391,-0.11234577335630525,0.6667192730239679,0.6449886761518369,0.45532173141632076,0.4686711372220571,0,1,0.6251737208847007,1,0,0,1
0.4376899696048631,0.7053854276663146,0.6962719298245613,0.7061728395061728,0.5715376986355889,-0.009113497841753304,0.8480084737774813,0.700828678745438,0.6131157756985797,0.6214313911111778,0,1,0.2676954580614515,1,0,0,1
0.2750759878419452,0.3210137275607181,0.7050438596491228,0.5506172839506174,0.29804485770133166,0.38403013208840464,0.7638991073471977,0.5130287936049205,0.4337111916839287,0.4608444584804481,0,2,0.42996787180717755,1,1,0,1
0.3708206686930091,0.2217529039070749,0.8892543859649124,0.780246913580247,0.296286786300042,0.6675014820578374,0.6496304459926043,0.5555036449359936,0.4939426528549988,0.5334738261659902,0,2,0.6675014820578374,1,1,0,1
0.3085106382978723,0.7360084477296726,0.8355263157894737,0.6567901234567901,0.5222595430137724,0.09951786805980112,0.7199988965932196,0.7857673817595732,0.6266818006056728,0.6475662521240529,0,1,0.5270156774916014,1,0,0,1
0.4513677811550151,0.7655755015839493,0.3859649122807017,1.0,0.6084716413694822,-0.3796105893032476,0.7970598502245483,0.5757702069323255,0.534302731673222,0.51946894973397,0,2,0.3796105893032476,1,0,1,1
0.14741641337386,0.4160506863780359,0.9155701754385964,0.8777777777777778,0.28173354987594795,0.49951948906056054,0.6101828858815086,0.6658104309083162,0.49301242506349746,0.5352682001010074,0,2,0.7681537620647364,1,1,0,1
0.2006079027355621,0.2829989440337909,0.4780701754385963,0.4296296296296295,0.24180342338467647,0.19507123140480542,0.8575065020304865,0.3805345597361936,0.32055900740264975,0.3363101242062444,0,3,0.27746227270303425,1,1,1,0
0.857142857142857,0.5934530095036958,0.7894736842105262,0.9185185185185184,0.7252979333232764,0.19602067470683038,0.8630477226513856,0.691463346857111,0.746689850285693,0.7509682336781763,0,0,0.26368984763916115,0,0,0,1
0.2340425531914892,0.7254487856388595,0.5964912280701755,0.5617283950617284,0.4797456694151744,-0.128957557568684,0.7452193169071633,0.6609700068545175,0.5186608556335081,0.5264438928771749,0,1,0.4914062324473703,1,0,0,1
0.2674772036474163,0.8627243928194297,0.5021929824561404,0.6111111111111112,0.565100798233423,-0.3605314103632893,0.7001684887314457,0.682458687637785,0.5441315263076622,0.53993767192251,0,1,0.5952471891720135,1,0,0,1
0.8024316109422491,0.658922914466737,0.2269736842105262,0.8308641975308642,0.7306772627044931,-0.4319492302562108,0.7004651637061763,0.4429482993386316,0.5627760698731707,0.5291958313069063,0,1,0.5754579267317229,0,0,1,1
0.9984802431610942,0.5184794086589228,0.5493421052631579,0.6320987654320989,0.7584798259100085,0.030862696604235018,0.7313371461977882,0.5339107569610404,0.6887672523610583,0.6748247376512683,0,0,0.48000083450217135,0,0,0,1
0.2537993920972643,0.4361140443505808,0.275219298245614,0.974074074074074,0.3449567182239226,-0.16089474610496685,0.9003467979023976,0.35566667129809737,0.3217109115644864,0.31706175023259914,0,3,0.1823146522533165,1,1,1,0
0.4012158054711245,0.5797254487856388,0.7741228070175439,0.5617283950617284,0.49047062712838163,0.19439735823190507,0.8134900997059584,0.6769241279015914,0.5850213537581024,0.6039314990840465,0,1,0.37290700154641937,1,0,0,1
